chrom	start	end
NW_021705820.1	3331	3347
NW_021705820.1	3855	3871
NW_021705820.1	4372	4388
NW_021705820.1	4780	4796
NW_021705820.1	4980	4998
NW_021705820.1	5801	5821
NW_021705820.1	7508	7524
NW_021705820.1	7581	7601
NW_021705820.1	7763	7785
NW_021705820.1	9313	9329
NW_021705820.1	10379	10403
NW_021705820.1	11872	11888
NW_021705820.1	14303	14319
NW_021705820.1	14402	14418
NW_021705820.1	15240	15256
NW_021705820.1	15731	15747
NW_021705820.1	19100	19116
NW_021705820.1	21489	21505
NW_021705820.1	21841	21857
NW_021705820.1	21866	21882
NW_021705820.1	21909	21927
NW_021705820.1	22512	22528
NW_021705820.1	25489	25505
NW_021705820.1	25795	25811
NW_021705820.1	25823	25843
NW_021705820.1	26718	26734
NW_021705820.1	27988	28004
NW_021705820.1	28210	28226
NW_021705820.1	29634	29650
NW_021705820.1	29903	29919
NW_021705820.1	30005	30021
NW_021705820.1	30300	30316
NW_021705820.1	31414	31432
NW_021705820.1	31512	31528
NW_021705820.1	31544	31560
NW_021705820.1	32385	32401
NW_021705820.1	32550	32566
NW_021705820.1	32922	32938
NW_021705820.1	33797	33813
NW_021705820.1	33895	33911
NW_021705820.1	35938	35954
NW_021705820.1	36029	36045
NW_021705820.1	36095	36111
NW_021705820.1	36656	36672
NW_021705820.1	37107	37127
NW_021705820.1	37942	37958
NW_021705820.1	39940	39956
NW_021705820.1	41979	41995
NW_021705820.1	42419	42435
NW_021705820.1	44990	45006
NW_021705820.1	46462	46482
NW_021705820.1	46655	46671
NW_021705820.1	46789	46805
NW_021705820.1	47840	47856
NW_021705820.1	48043	48059
NW_021705820.1	48078	48098
NW_021705820.1	51621	51637
NW_021705820.1	55145	55161
NW_021705820.1	55205	55221
NW_021705820.1	55514	55530
NW_021705820.1	55551	55569
NW_021705820.1	56144	56160
NW_021705820.1	56756	56778
NW_021705820.1	57045	57061
NW_021705820.1	57353	57369
NW_021705820.1	58142	58158
NW_021705820.1	59279	59303
NW_021705821.1	-17	3
NW_021705821.1	1903	1919
NW_021705821.1	2243	2259
NW_021705821.1	2295	2311
NW_021705821.1	2375	2393
NW_021705821.1	2461	2479
NW_021705821.1	2496	2512
NW_021705821.1	2900	2916
NW_021705821.1	3170	3186
NW_021705821.1	3222	3238
NW_021705821.1	3302	3320
NW_021705821.1	3388	3406
NW_021705821.1	3423	3439
NW_021705821.1	3801	3817
NW_021705821.1	4123	4139
NW_021705821.1	4533	4549
NW_021705821.1	5462	5478
NW_021705821.1	5739	5755
NW_021705821.1	6617	6633
NW_021705821.1	6683	6699
NW_021705821.1	7317	7333
NW_021705821.1	7575	7593
NW_021705821.1	7974	7990
NW_021705821.1	8229	8245
NW_021705821.1	8867	8883
NW_021705821.1	9520	9538
NW_021705821.1	10042	10060
NW_021705821.1	10717	10733
NW_021705821.1	10770	10786
NW_021705821.1	11132	11148
NW_021705821.1	12413	12429
NW_021705821.1	12914	12936
NW_021705821.1	13157	13173
NW_021705821.1	13354	13372
NW_021705821.1	14378	14394
NW_021705821.1	14606	14624
NW_021705821.1	14652	14668
NW_021705821.1	14679	14695
NW_021705821.1	14747	14767
NW_021705821.1	14793	14809
NW_021705821.1	15135	15159
NW_021705821.1	16608	16624
NW_021705821.1	16882	16898
NW_021705821.1	17276	17292
NW_021705821.1	18449	18469
NW_021705821.1	18867	18885
NW_021705821.1	19104	19120
NW_021705821.1	19138	19154
NW_021705821.1	19162	19178
NW_021705821.1	19180	19196
NW_021705821.1	19247	19263
NW_021705821.1	19436	19452
NW_021705821.1	19632	19650
NW_021705821.1	20030	20048
NW_021705821.1	20224	20240
NW_021705821.1	20706	20728
NW_021705821.1	22655	22675
NW_021705821.1	22743	22763
NW_021705821.1	22938	22960
NW_021705821.1	23280	23296
NW_021705821.1	23398	23414
NW_021705821.1	23742	23758
NW_021705821.1	24870	24886
NW_021705821.1	24937	24953
NW_021705821.1	25644	25660
NW_021705821.1	26570	26586
NW_021705821.1	27759	27775
NW_021705821.1	27998	28014
NW_021705821.1	28249	28265
NW_021705821.1	28312	28332
NW_021705821.1	29115	29131
NW_021705821.1	29430	29446
NW_021705821.1	30453	30469
NW_021705821.1	31291	31309
NW_021705821.1	32736	32752
NW_021705821.1	33149	33165
NW_021705821.1	33512	33528
NW_021705821.1	33777	33793
NW_021705821.1	33902	33922
NW_021705821.1	34243	34259
NW_021705821.1	34743	34759
NW_021705821.1	35322	35346
NW_021705821.1	35368	35390
NW_021705821.1	35391	35413
NW_021705821.1	35415	35431
NW_021705821.1	35499	35515
NW_021705821.1	36072	36092
NW_021705821.1	36109	36125
NW_021705821.1	36373	36397
NW_021705821.1	36715	36731
NW_021705821.1	36889	36905
NW_021705821.1	37212	37228
NW_021705821.1	37243	37259
NW_021705821.1	38411	38427
NW_021705821.1	39029	39045
NW_021705821.1	39122	39138
NW_021705821.1	39540	39556
NW_021705821.1	39639	39655
NW_021705821.1	39741	39757
NW_021705821.1	40059	40081
NW_021705821.1	40107	40123
NW_021705821.1	40322	40340
NW_021705821.1	40525	40543
NW_021705821.1	40575	40591
NW_021705821.1	40805	40829
NW_021705821.1	41613	41631
NW_021705821.1	43275	43291
NW_021705821.1	44218	44234
NW_021705821.1	45313	45329
NW_021705821.1	45787	45805
NW_021705821.1	45901	45923
NW_021705821.1	46106	46122
NW_021705821.1	46822	46838
NW_021705821.1	47052	47068
NW_021705821.1	48071	48087
NW_021705821.1	48371	48393
NW_021705821.1	48402	48424
NW_021705821.1	48733	48749
NW_021705821.1	48751	48767
NW_021705821.1	48895	48911
NW_021705821.1	49642	49658
NW_021705821.1	49711	49727
NW_021705821.1	50315	50331
NW_021705821.1	50904	50920
NW_021705821.1	51379	51395
NW_021705821.1	51659	51677
NW_021705821.1	51877	51893
NW_021705821.1	52019	52035
NW_021705821.1	52400	52416
NW_021705821.1	52763	52779
NW_021705821.1	54378	54394
NW_021705821.1	55644	55660
NW_021705821.1	56270	56286
NW_021705821.1	56768	56784
NW_021705821.1	56985	57001
NW_021705821.1	59101	59117
NW_021705821.1	59465	59481
NW_021705821.1	59602	59622
NW_021705821.1	59771	59789
NW_021705821.1	59931	59955
NW_021705821.1	59962	59978
NW_021705821.1	60122	60138
NW_021705821.1	60469	60485
NW_021705821.1	60510	60526
NW_021705822.1	1926	1942
NW_021705822.1	2086	2102
NW_021705822.1	2191	2207
NW_021705822.1	2256	2272
NW_021705822.1	2534	2550
NW_021705822.1	4113	4129
NW_021705822.1	4852	4870
NW_021705822.1	4980	4996
NW_021705822.1	5322	5338
NW_021705822.1	5742	5758
NW_021705822.1	6935	6951
NW_021705822.1	7170	7190
NW_021705822.1	7394	7410
NW_021705822.1	8022	8038
NW_021705822.1	8360	8376
NW_021705822.1	8465	8483
NW_021705822.1	9265	9281
NW_021705822.1	9454	9470
NW_021705822.1	9483	9499
NW_021705822.1	9538	9554
NW_021705822.1	9676	9694
NW_021705822.1	10274	10290
NW_021705822.1	10480	10496
NW_021705822.1	10518	10534
NW_021705822.1	11164	11188
NW_021705822.1	11736	11752
NW_021705822.1	11846	11862
NW_021705822.1	12024	12040
NW_021705822.1	12377	12399
NW_021705822.1	12443	12459
NW_021705822.1	12556	12572
NW_021705822.1	12824	12840
NW_021705822.1	14014	14032
NW_021705822.1	14473	14489
NW_021705822.1	14997	15015
NW_021705822.1	15333	15349
NW_021705822.1	15823	15839
NW_021705822.1	15918	15934
NW_021705822.1	16042	16058
NW_021705822.1	16065	16081
NW_021705822.1	16333	16349
NW_021705822.1	16672	16688
NW_021705822.1	17436	17452
NW_021705822.1	17837	17855
NW_021705822.1	18022	18038
NW_021705822.1	18055	18071
NW_021705822.1	18117	18133
NW_021705822.1	18451	18467
NW_021705822.1	18731	18747
NW_021705822.1	19652	19668
NW_021705822.1	20940	20956
NW_021705822.1	21295	21311
NW_021705822.1	21775	21791
NW_021705822.1	22016	22032
NW_021705822.1	22126	22142
NW_021705822.1	22380	22396
NW_021705822.1	22434	22450
NW_021705822.1	22745	22761
NW_021705822.1	22925	22943
NW_021705822.1	23092	23110
NW_021705822.1	23967	23983
NW_021705822.1	24578	24596
NW_021705822.1	24889	24905
NW_021705822.1	25112	25128
NW_021705822.1	26179	26195
NW_021705822.1	26623	26639
NW_021705822.1	26688	26706
NW_021705822.1	27027	27043
NW_021705822.1	27072	27088
NW_021705822.1	28682	28698
NW_021705822.1	28744	28760
NW_021705822.1	28815	28833
NW_021705822.1	29337	29355
NW_021705822.1	29407	29423
NW_021705822.1	29704	29726
NW_021705822.1	29741	29761
NW_021705822.1	30178	30200
NW_021705822.1	30215	30235
NW_021705822.1	30600	30618
NW_021705822.1	30932	30950
NW_021705822.1	30964	30980
NW_021705822.1	31105	31127
NW_021705822.1	31255	31271
NW_021705822.1	31828	31844
NW_021705822.1	32865	32881
NW_021705822.1	32963	32983
NW_021705822.1	33065	33081
NW_021705822.1	33521	33539
NW_021705822.1	33755	33773
NW_021705822.1	34085	34101
NW_021705822.1	34332	34350
NW_021705822.1	34571	34589
NW_021705822.1	34847	34863
NW_021705822.1	34912	34930
NW_021705822.1	35103	35119
NW_021705822.1	35263	35279
NW_021705822.1	35720	35736
NW_021705822.1	35753	35777
NW_021705822.1	35791	35809
NW_021705822.1	35902	35918
NW_021705822.1	35935	35959
NW_021705822.1	35973	35991
NW_021705822.1	36279	36295
NW_021705822.1	36577	36599
NW_021705822.1	37347	37363
NW_021705822.1	37904	37920
NW_021705822.1	37952	37968
NW_021705822.1	38037	38053
NW_021705822.1	38218	38238
NW_021705822.1	39302	39318
NW_021705822.1	40226	40242
NW_021705822.1	40879	40895
NW_021705822.1	41385	41407
NW_021705822.1	42151	42167
NW_021705822.1	42279	42295
NW_021705822.1	42333	42349
NW_021705822.1	42422	42440
NW_021705822.1	42754	42774
NW_021705822.1	42799	42821
NW_021705822.1	43658	43674
NW_021705822.1	44058	44074
NW_021705822.1	44883	44899
NW_021705822.1	44912	44928
NW_021705822.1	45717	45733
NW_021705822.1	46750	46766
NW_021705822.1	48591	48607
NW_021705822.1	49064	49080
NW_021705822.1	49184	49204
NW_021705822.1	49407	49423
NW_021705822.1	51146	51162
NW_021705822.1	52482	52498
NW_021705822.1	52563	52579
NW_021705822.1	52678	52696
NW_021705822.1	52752	52768
NW_021705822.1	52938	52954
NW_021705822.1	53137	53153
NW_021705822.1	53337	53353
NW_021705822.1	53737	53753
NW_021705822.1	54515	54531
NW_021705822.1	54724	54742
NW_021705822.1	54892	54908
NW_021705822.1	55120	55138
NW_021705822.1	55181	55199
NW_021705822.1	55278	55294
NW_021705822.1	55306	55322
NW_021705822.1	55715	55731
NW_021705822.1	56548	56564
NW_021705822.1	56719	56735
NW_021705822.1	56964	56980
NW_021705822.1	58051	58069
NW_021705822.1	58129	58145
NW_021705822.1	58747	58763
NW_021705822.1	59541	59557
NW_021705822.1	59922	59938
NW_021705822.1	60550	60566
NW_021705823.1	1796	1812
NW_021705823.1	1813	1829
NW_021705823.1	1894	1910
NW_021705823.1	2038	2054
NW_021705823.1	2125	2143
NW_021705823.1	2174	2190
NW_021705823.1	2504	2520
NW_021705823.1	4437	4453
NW_021705823.1	4802	4818
NW_021705823.1	4888	4910
NW_021705823.1	4972	4996
NW_021705823.1	5461	5477
NW_021705823.1	6360	6378
NW_021705823.1	6669	6685
NW_021705823.1	7196	7212
NW_021705823.1	7487	7503
NW_021705823.1	7504	7522
NW_021705823.1	8217	8233
NW_021705823.1	8388	8404
NW_021705823.1	11580	11596
NW_021705823.1	11927	11943
NW_021705823.1	12696	12714
NW_021705823.1	13565	13581
NW_021705823.1	13679	13695
NW_021705823.1	14261	14277
NW_021705823.1	14770	14790
NW_021705823.1	15255	15271
NW_021705823.1	17282	17298
NW_021705823.1	17447	17463
NW_021705823.1	17609	17625
NW_021705823.1	18209	18225
NW_021705823.1	18403	18419
NW_021705823.1	18440	18456
NW_021705823.1	18502	18526
NW_021705823.1	19597	19613
NW_021705823.1	19645	19661
NW_021705823.1	20573	20589
NW_021705823.1	21365	21385
NW_021705823.1	21820	21836
NW_021705823.1	22872	22888
NW_021705823.1	23344	23360
NW_021705823.1	23469	23485
NW_021705823.1	23791	23807
NW_021705823.1	25208	25224
NW_021705823.1	25242	25258
NW_021705823.1	25341	25357
NW_021705823.1	26179	26195
NW_021705823.1	26310	26326
NW_021705823.1	27308	27324
NW_021705823.1	27658	27674
NW_021705823.1	27978	27994
NW_021705823.1	28249	28265
NW_021705823.1	28594	28610
NW_021705823.1	29172	29188
NW_021705823.1	30386	30402
NW_021705823.1	30703	30719
NW_021705823.1	31800	31816
NW_021705823.1	32193	32209
NW_021705823.1	33251	33267
NW_021705823.1	33558	33574
NW_021705823.1	33594	33610
NW_021705823.1	34365	34383
NW_021705823.1	34422	34442
NW_021705823.1	34444	34460
NW_021705823.1	34550	34568
NW_021705823.1	34891	34907
NW_021705823.1	35177	35193
NW_021705823.1	35208	35224
NW_021705823.1	35789	35805
NW_021705823.1	35885	35901
NW_021705823.1	37725	37741
NW_021705823.1	38235	38251
NW_021705823.1	39874	39890
NW_021705823.1	40656	40672
NW_021705823.1	40687	40703
NW_021705823.1	44553	44575
NW_021705823.1	44880	44896
NW_021705823.1	45174	45190
NW_021705823.1	45246	45262
NW_021705823.1	45694	45714
NW_021705823.1	45812	45828
NW_021705823.1	46123	46139
NW_021705823.1	46453	46469
NW_021705823.1	48055	48075
NW_021705823.1	48810	48826
NW_021705823.1	48909	48925
NW_021705823.1	48932	48948
NW_021705823.1	49111	49127
NW_021705823.1	49311	49327
NW_021705823.1	52420	52444
NW_021705823.1	52526	52544
NW_021705823.1	52556	52572
NW_021705823.1	53014	53030
NW_021705823.1	53293	53309
NW_021705823.1	54051	54067
NW_021705823.1	54389	54405
NW_021705823.1	55340	55356
NW_021705823.1	55436	55452
NW_021705823.1	55892	55908
NW_021705823.1	58120	58140
NW_021705823.1	58651	58667
NW_021705823.1	59691	59707
NW_021705823.1	59911	59927
NW_021705823.1	60247	60263
NW_021705823.1	60499	60521
NW_021705823.1	60522	60544
NW_021705824.1	1529	1553
NW_021705824.1	1794	1810
NW_021705824.1	2024	2040
NW_021705824.1	2364	2388
NW_021705824.1	2981	2997
NW_021705824.1	3570	3588
NW_021705824.1	3930	3946
NW_021705824.1	4587	4603
NW_021705824.1	5160	5176
NW_021705824.1	6041	6057
NW_021705824.1	6198	6220
NW_021705824.1	6695	6711
NW_021705824.1	8459	8477
NW_021705824.1	8749	8765
NW_021705824.1	8985	9001
NW_021705824.1	9062	9078
NW_021705824.1	9224	9242
NW_021705824.1	9855	9871
NW_021705824.1	10004	10020
NW_021705824.1	10131	10151
NW_021705824.1	10266	10282
NW_021705824.1	10384	10400
NW_021705824.1	10456	10472
NW_021705824.1	11977	11993
NW_021705824.1	12801	12817
NW_021705824.1	13141	13157
NW_021705824.1	13581	13601
NW_021705824.1	14150	14166
NW_021705824.1	14648	14664
NW_021705824.1	14707	14723
NW_021705824.1	14876	14892
NW_021705824.1	16324	16340
NW_021705824.1	17295	17311
NW_021705824.1	17848	17864
NW_021705824.1	18108	18128
NW_021705824.1	18160	18176
NW_021705824.1	18271	18293
NW_021705824.1	18497	18513
NW_021705824.1	18634	18654
NW_021705824.1	19012	19028
NW_021705824.1	19102	19118
NW_021705824.1	19351	19367
NW_021705824.1	19667	19687
NW_021705824.1	19882	19898
NW_021705824.1	19992	20012
NW_021705824.1	20043	20059
NW_021705824.1	20601	20617
NW_021705824.1	20721	20737
NW_021705824.1	22060	22076
NW_021705824.1	22316	22332
NW_021705824.1	23559	23575
NW_021705824.1	24905	24923
NW_021705824.1	25510	25528
NW_021705824.1	27473	27497
NW_021705824.1	27567	27583
NW_021705824.1	27978	28002
NW_021705824.1	30359	30375
NW_021705824.1	30647	30663
NW_021705824.1	32646	32664
NW_021705824.1	33647	33663
NW_021705824.1	33805	33821
NW_021705824.1	34500	34516
NW_021705824.1	35119	35135
NW_021705824.1	36271	36287
NW_021705824.1	36371	36389
NW_021705824.1	36547	36563
NW_021705824.1	37069	37085
NW_021705824.1	37151	37167
NW_021705824.1	37609	37625
NW_021705824.1	37882	37898
NW_021705824.1	38234	38254
NW_021705824.1	39751	39767
NW_021705824.1	42242	42258
NW_021705824.1	43847	43865
NW_021705824.1	43944	43962
NW_021705824.1	44425	44441
NW_021705824.1	45069	45085
NW_021705824.1	46838	46854
NW_021705824.1	47084	47100
NW_021705824.1	49876	49892
NW_021705824.1	51223	51239
NW_021705824.1	53125	53141
NW_021705824.1	53190	53206
NW_021705824.1	53246	53262
NW_021705824.1	54626	54644
NW_021705824.1	55013	55029
NW_021705824.1	56335	56351
NW_021705825.1	690	706
NW_021705825.1	952	968
NW_021705825.1	1367	1391
NW_021705825.1	1397	1413
NW_021705825.1	2410	2426
NW_021705825.1	2555	2571
NW_021705825.1	2829	2845
NW_021705825.1	2863	2879
NW_021705825.1	3945	3965
NW_021705825.1	4653	4669
NW_021705825.1	5121	5137
NW_021705825.1	6537	6553
NW_021705825.1	6564	6580
NW_021705825.1	11899	11915
NW_021705825.1	12189	12207
NW_021705825.1	12393	12409
NW_021705825.1	12665	12681
NW_021705825.1	15558	15574
NW_021705825.1	15697	15713
NW_021705825.1	16956	16974
NW_021705825.1	17064	17080
NW_021705825.1	17260	17284
NW_021705825.1	19422	19440
NW_021705825.1	19647	19663
NW_021705825.1	19746	19764
NW_021705825.1	20160	20176
NW_021705825.1	21597	21613
NW_021705825.1	22198	22214
NW_021705825.1	22703	22719
NW_021705825.1	23089	23105
NW_021705825.1	23278	23294
NW_021705825.1	23788	23804
NW_021705825.1	23945	23961
NW_021705825.1	24356	24372
NW_021705825.1	24595	24611
NW_021705825.1	24727	24747
NW_021705825.1	25677	25693
NW_021705825.1	27333	27349
NW_021705825.1	27551	27567
NW_021705825.1	28121	28137
NW_021705825.1	29393	29409
NW_021705825.1	29695	29715
NW_021705825.1	29990	30006
NW_021705825.1	30611	30627
NW_021705825.1	30911	30929
NW_021705825.1	31093	31111
NW_021705825.1	31602	31618
NW_021705825.1	33177	33201
NW_021705825.1	33447	33471
NW_021705825.1	34030	34046
NW_021705825.1	34396	34412
NW_021705825.1	35214	35230
NW_021705825.1	37183	37199
NW_021705825.1	37490	37506
NW_021705825.1	37962	37980
NW_021705825.1	37983	37999
NW_021705825.1	38540	38564
NW_021705825.1	38799	38817
NW_021705825.1	39606	39622
NW_021705825.1	39714	39730
NW_021705825.1	40300	40316
NW_021705825.1	40346	40362
NW_021705825.1	41215	41235
NW_021705825.1	41300	41316
NW_021705825.1	44141	44157
NW_021705825.1	44754	44770
NW_021705825.1	45926	45942
NW_021705825.1	46105	46125
NW_021705825.1	46357	46381
NW_021705825.1	46550	46566
NW_021705825.1	46860	46876
NW_021705825.1	47745	47761
NW_021705825.1	48366	48382
NW_021705825.1	49974	49990
NW_021705825.1	50371	50389
NW_021705825.1	51246	51262
NW_021705825.1	52559	52575
NW_021705825.1	52734	52750
NW_021705825.1	54069	54087
NW_021705825.1	54249	54265
NW_021705825.1	54884	54900
NW_021705825.1	55555	55571
NW_021705825.1	56650	56666
NW_021705825.1	56902	56918
NW_021705825.1	57065	57081
NW_021705825.1	57099	57115
NW_021705825.1	57296	57312
NW_021705825.1	58719	58735
NW_021705825.1	58940	58956
NW_021705825.1	58965	58981
NW_021705825.1	59389	59409
NW_021705825.1	59512	59528
NW_021705826.1	99	119
NW_021705826.1	476	492
NW_021705826.1	649	665
NW_021705826.1	1065	1083
NW_021705826.1	1207	1223
NW_021705826.1	1932	1948
NW_021705826.1	1974	1992
NW_021705826.1	2057	2073
NW_021705826.1	2661	2677
NW_021705826.1	2690	2706
NW_021705826.1	2726	2744
NW_021705826.1	2949	2965
NW_021705826.1	3007	3025
NW_021705826.1	4463	4479
NW_021705826.1	4578	4594
NW_021705826.1	4687	4703
NW_021705826.1	5049	5069
NW_021705826.1	6517	6539
NW_021705826.1	7371	7387
NW_021705826.1	7992	8014
NW_021705826.1	8097	8113
NW_021705826.1	9786	9802
NW_021705826.1	11264	11280
NW_021705826.1	11431	11447
NW_021705826.1	11856	11872
NW_021705826.1	12471	12487
NW_021705826.1	13501	13519
NW_021705826.1	14507	14529
NW_021705826.1	14767	14783
NW_021705826.1	14957	14973
NW_021705826.1	14976	14992
NW_021705826.1	16543	16559
NW_021705826.1	17569	17589
NW_021705826.1	18500	18516
NW_021705826.1	19296	19314
NW_021705826.1	19493	19509
NW_021705826.1	21612	21628
NW_021705826.1	22045	22063
NW_021705826.1	22560	22576
NW_021705826.1	23157	23173
NW_021705826.1	23533	23549
NW_021705826.1	23838	23854
NW_021705826.1	24476	24500
NW_021705826.1	24509	24529
NW_021705826.1	24814	24832
NW_021705826.1	24887	24903
NW_021705826.1	27308	27324
NW_021705826.1	27943	27961
NW_021705826.1	28274	28290
NW_021705826.1	28832	28848
NW_021705826.1	29567	29583
NW_021705826.1	31438	31460
NW_021705826.1	31745	31761
NW_021705826.1	32848	32864
NW_021705826.1	33025	33041
NW_021705826.1	34029	34053
NW_021705826.1	34941	34961
NW_021705826.1	35161	35179
NW_021705826.1	35413	35429
NW_021705826.1	36262	36278
NW_021705826.1	36891	36907
NW_021705826.1	37244	37260
NW_021705826.1	38046	38062
NW_021705826.1	38088	38104
NW_021705826.1	38425	38441
NW_021705826.1	38501	38517
NW_021705826.1	38619	38635
NW_021705826.1	38657	38673
NW_021705826.1	39096	39112
NW_021705826.1	39217	39235
NW_021705826.1	39918	39934
NW_021705826.1	40638	40654
NW_021705826.1	41762	41778
NW_021705826.1	43173	43191
NW_021705826.1	43299	43315
NW_021705826.1	43920	43936
NW_021705826.1	44285	44301
NW_021705826.1	44380	44396
NW_021705826.1	44985	45001
NW_021705826.1	45238	45254
NW_021705826.1	45323	45339
NW_021705826.1	45794	45810
NW_021705826.1	46570	46588
NW_021705826.1	46852	46868
NW_021705826.1	47229	47245
NW_021705826.1	47630	47646
NW_021705826.1	47972	47988
NW_021705826.1	48030	48046
NW_021705826.1	48279	48295
NW_021705826.1	49305	49321
NW_021705826.1	50587	50605
NW_021705826.1	51019	51043
NW_021705826.1	51224	51240
NW_021705826.1	51529	51545
NW_021705826.1	51568	51584
NW_021705826.1	52174	52190
NW_021705826.1	52202	52218
NW_021705826.1	53737	53753
NW_021705827.1	1820	1838
NW_021705827.1	2510	2526
NW_021705827.1	3840	3856
NW_021705827.1	4019	4035
NW_021705827.1	4722	4738
NW_021705827.1	4805	4821
NW_021705827.1	4924	4940
NW_021705827.1	4978	4994
NW_021705827.1	5993	6009
NW_021705827.1	6976	6996
NW_021705827.1	7201	7217
NW_021705827.1	7951	7967
NW_021705827.1	8440	8464
NW_021705827.1	8936	8954
NW_021705827.1	10511	10533
NW_021705827.1	10597	10615
NW_021705827.1	10909	10925
NW_021705827.1	11214	11230
NW_021705827.1	11795	11811
NW_021705827.1	12373	12389
NW_021705827.1	12587	12603
NW_021705827.1	13293	13309
NW_021705827.1	13671	13689
NW_021705827.1	13774	13790
NW_021705827.1	15612	15628
NW_021705827.1	16284	16300
NW_021705827.1	16330	16346
NW_021705827.1	16992	17008
NW_021705827.1	17580	17596
NW_021705827.1	17943	17963
NW_021705827.1	18761	18777
NW_021705827.1	18913	18929
NW_021705827.1	19055	19075
NW_021705827.1	19928	19944
NW_021705827.1	20089	20105
NW_021705827.1	20316	20336
NW_021705827.1	21115	21131
NW_021705827.1	21244	21260
NW_021705827.1	21785	21801
NW_021705827.1	21876	21898
NW_021705827.1	22046	22062
NW_021705827.1	22394	22412
NW_021705827.1	22452	22470
NW_021705827.1	22617	22635
NW_021705827.1	22638	22654
NW_021705827.1	23169	23185
NW_021705827.1	23434	23450
NW_021705827.1	23719	23737
NW_021705827.1	23857	23873
NW_021705827.1	23975	23999
NW_021705827.1	24173	24189
NW_021705827.1	24388	24404
NW_021705827.1	25124	25140
NW_021705827.1	25389	25413
NW_021705827.1	25414	25432
NW_021705827.1	25684	25700
NW_021705827.1	25812	25828
NW_021705827.1	27311	27327
NW_021705827.1	28181	28197
NW_021705827.1	28629	28647
NW_021705827.1	28759	28777
NW_021705827.1	29382	29398
NW_021705827.1	29602	29618
NW_021705827.1	30619	30635
NW_021705827.1	31213	31229
NW_021705827.1	31338	31354
NW_021705827.1	32039	32055
NW_021705827.1	32725	32749
NW_021705827.1	32750	32766
NW_021705827.1	32966	32982
NW_021705827.1	33969	33985
NW_021705827.1	34246	34262
NW_021705827.1	34507	34523
NW_021705827.1	35789	35805
NW_021705827.1	36048	36064
NW_021705827.1	36627	36645
NW_021705827.1	36810	36826
NW_021705827.1	36983	36999
NW_021705827.1	37275	37291
NW_021705827.1	37690	37708
NW_021705827.1	39610	39628
NW_021705827.1	40168	40186
NW_021705827.1	40316	40334
NW_021705827.1	40998	41016
NW_021705827.1	41086	41110
NW_021705827.1	41276	41294
NW_021705827.1	43100	43120
NW_021705827.1	43380	43396
NW_021705827.1	43586	43602
NW_021705827.1	43791	43807
NW_021705827.1	43856	43872
NW_021705827.1	43910	43926
NW_021705827.1	44831	44847
NW_021705827.1	45039	45055
NW_021705827.1	46224	46244
NW_021705827.1	46363	46379
NW_021705827.1	46410	46426
NW_021705827.1	46538	46556
NW_021705827.1	46578	46594
NW_021705827.1	46726	46742
NW_021705827.1	47556	47572
NW_021705827.1	48026	48042
NW_021705827.1	49492	49508
NW_021705827.1	51012	51028
NW_021705827.1	51089	51105
NW_021705827.1	51475	51495
NW_021705827.1	51991	52007
NW_021705827.1	52755	52771
NW_021705827.1	53936	53952
NW_021705827.1	54305	54321
NW_021705827.1	57714	57730
NW_021705827.1	57905	57921
NW_021705828.1	1840	1856
NW_021705828.1	2611	2633
NW_021705828.1	2727	2745
NW_021705828.1	2875	2899
NW_021705828.1	3375	3391
NW_021705828.1	3477	3501
NW_021705828.1	3796	3812
NW_021705828.1	3927	3943
NW_021705828.1	4770	4786
NW_021705828.1	5299	5315
NW_021705828.1	5362	5378
NW_021705828.1	5835	5855
NW_021705828.1	6666	6690
NW_021705828.1	6778	6796
NW_021705828.1	6926	6942
NW_021705828.1	7234	7250
NW_021705828.1	8030	8046
NW_021705828.1	8265	8281
NW_021705828.1	8724	8740
NW_021705828.1	9358	9376
NW_021705828.1	9589	9609
NW_021705828.1	9669	9689
NW_021705828.1	9697	9715
NW_021705828.1	9768	9792
NW_021705828.1	10535	10553
NW_021705828.1	10991	11007
NW_021705828.1	11740	11756
NW_021705828.1	12225	12241
NW_021705828.1	13418	13434
NW_021705828.1	13740	13756
NW_021705828.1	14940	14956
NW_021705828.1	15264	15280
NW_021705828.1	15609	15625
NW_021705828.1	16054	16074
NW_021705828.1	16152	16168
NW_021705828.1	16171	16193
NW_021705828.1	16331	16347
NW_021705828.1	16524	16542
NW_021705828.1	16561	16577
NW_021705828.1	17606	17622
NW_021705828.1	19289	19305
NW_021705828.1	19590	19606
NW_021705828.1	21171	21187
NW_021705828.1	22179	22195
NW_021705828.1	22602	22626
NW_021705828.1	22835	22855
NW_021705828.1	24441	24457
NW_021705828.1	24799	24815
NW_021705828.1	25656	25672
NW_021705828.1	25787	25803
NW_021705828.1	26266	26282
NW_021705828.1	26402	26420
NW_021705828.1	26695	26711
NW_021705828.1	27282	27300
NW_021705828.1	27388	27406
NW_021705828.1	27583	27599
NW_021705828.1	27876	27896
NW_021705828.1	27933	27949
NW_021705828.1	27983	28005
NW_021705828.1	28044	28062
NW_021705828.1	28063	28079
NW_021705828.1	28506	28522
NW_021705828.1	30519	30535
NW_021705828.1	32246	32262
NW_021705828.1	32724	32740
NW_021705828.1	32768	32784
NW_021705828.1	32946	32964
NW_021705828.1	33139	33155
NW_021705828.1	33187	33205
NW_021705828.1	33761	33777
NW_021705828.1	33786	33802
NW_021705828.1	36500	36516
